Longitude,Latitude,date,tmin,tmax,prec,rhmax,rhmin,wind,rad
12.44986,45.64986,9/27/2016,12.53,25.13,0,75,37,3.321759259,16.359
12.44986,45.64986,9/28/2016,11.6,25.95,0,81,39,3.541666667,16.188
12.44986,45.64986,9/29/2016,11.42,25.16,0,84,53,2.824074074,13.479
12.44986,45.64986,9/30/2016,13.44,24.49,0,89,60,2.033333333,8.437
12.44986,45.64986,10/1/2016,12.44,24.92,3.4,91,49,3.414351852,13.007
12.44986,45.64986,10/2/2016,15.6,22.64,5.7,91,63,2.118055556,8.959
12.44986,45.64986,10/3/2016,11.37,22.99,7.7,81,39,4.293981481,16.867
12.44986,45.64986,10/4/2016,9.46,23.44,0,80,34,4.212962963,14.231
12.44986,45.64986,10/5/2016,8.31,18.38,0,78,33,4.270833333,13.478
12.44986,45.64986,10/6/2016,7.08,18.64,0,81,34,3.865740741,16.292
12.44986,45.64986,10/7/2016,7.23,19.26,0,79,42,4.94212963,12.303
12.44986,45.64986,10/8/2016,7.51,17.5,0,80,48,3.738425926,5.781
12.44986,45.64986,10/9/2016,10.63,17.4,2.9,80,40,4.189814815,13.966
12.44986,45.64986,10/10/2016,7.86,16.42,0,71,42,4.097222222,4.031
12.44986,45.64986,10/11/2016,4.86,16.43,0,79,44,2.997685185,12.629
12.44986,45.64986,10/12/2016,4.42,17.85,0,81,37,3.784722222,15.158
12.44986,45.64986,10/13/2016,6.34,15.98,2.5,90,56,4.780092593,4.754
12.44986,45.64986,10/14/2016,10.36,17.59,33.2,90,79,6.493055556,1.043
12.44986,45.64986,10/15/2016,12.35,19.83,19.1,89,56,3.726851852,12.235
12.44986,45.64986,10/16/2016,10.72,20.47,0,92,55,2.465277778,13.294
12.44986,45.64986,10/17/2016,10.97,18.85,0,82,59,4.733796296,8.674
12.44986,45.64986,10/18/2016,10.89,19.22,0,84,69,3.530092593,5.505
12.44986,45.64986,10/19/2016,9.61,18.74,9,86,72,5.069444444,4.069
12.44986,45.64986,10/20/2016,9.22,15.14,6.8,81,65,6.689814815,1.372
12.44986,45.64986,10/21/2016,7.34,17.71,0,73,44,5.104166667,12.799
12.44986,45.64986,10/22/2016,5.65,16.12,0,78,40,4.43287037,12.893
12.44986,45.64986,10/23/2016,8.05,16.28,0,85,52,3.298611111,5.94
12.44986,45.64986,10/24/2016,11.75,14.29,3.2,95,82,3.321759259,1.481
12.44986,45.64986,10/25/2016,12.07,15.46,6.7,98,94,1.25,0.804
12.44986,45.64986,10/26/2016,12.33,18.75,0,98,56,3.553240741,8.642
12.44986,45.64986,10/27/2016,9.71,20.55,0,74,42,3.831018519,11.681
12.44986,45.64986,10/28/2016,8.03,19.25,0,78,45,3.842592593,11.301
12.44986,45.64986,10/29/2016,5.74,19.95,0,69,30,4.016203704,10.928
12.44986,45.64986,10/30/2016,5.62,18.78,0,77,40,5.034722222,11.182
12.44986,45.64986,10/31/2016,6.18,17.36,0,83,45,4.277777778,10.766
12.44986,45.64986,11/1/2016,6.18,13.79,0,87,70,3.020833333,2.236
12.44986,45.64986,11/2/2016,7.42,15.12,0,90,71,2.395833333,3.643
12.44986,45.64986,11/3/2016,6.51,15.74,0,84,43,6.157407407,10.476
12.44986,45.64986,11/4/2016,5.01,13.8,0,69,37,3.877314815,9.51
12.44986,45.64986,11/5/2016,8.94,14.53,17.6,99,65,3.402777778,0.816
12.44986,45.64986,11/6/2016,8.55,18.16,12.7,97,86,2.777777778,1.123
12.44986,45.64986,11/7/2016,5.29,15.73,0,93,53,4.097222222,8.386
12.44986,45.64986,11/8/2016,3.43,11.97,0,68,47,6.655092593,9.012
12.44986,45.64986,11/9/2016,1.59,11.28,0,87,35,3.240740741,9.255
12.44986,45.64986,11/10/2016,3.11,10.93,0,90,67,2.44212963,4.909
12.44986,45.64986,11/11/2016,4.2,11.47,9.2,75,35,2.962962963,4.234
12.44986,45.64986,11/12/2016,2.62,13.88,0,64,34,3.113425926,6.267
12.44986,45.64986,11/13/2016,1.52,10.86,0,59,43,7.326388889,5.558
12.44986,45.64986,11/14/2016,2.32,9.68,0,55,37,7.361111111,9.127
12.44986,45.64986,11/15/2016,-0.62,9.61,0,54,30,4.803240741,9.103
12.44986,45.64986,11/16/2016,-0.19,10.26,0,72,42,2.673611111,5.659
12.44986,45.64986,11/17/2016,2.51,11.66,0,80,58,2.141203704,2.371
12.44986,45.64986,11/18/2016,6.85,10.71,11.5,96,75,1.921296296,0.868
12.44986,45.64986,11/19/2016,8.61,13.89,18.1,97,91,2.361111111,0.284
12.44986,45.64986,11/20/2016,8.37,12.31,0,99,74,2.407407407,5.039
12.44986,45.64986,11/21/2016,9.21,13.06,2.5,97,82,2.893518519,1.411
12.44986,45.64986,11/22/2016,11.76,15.87,0,99,86,1.238425926,2.284
12.44986,45.64986,11/23/2016,9.73,15.82,0,96,73,2.337962963,3.363
12.44986,45.64986,11/24/2016,10.94,15.4,0,95,77,2.1875,3.797
12.44986,45.64986,11/25/2016,11.96,14.47,9.3,96,84,3.240740741,1.266
12.44986,45.64986,11/26/2016,8.25,13.86,7.8,95,71,2.719907407,1.727
12.44986,45.64986,11/27/2016,6.37,12.99,0,94,80,1.793981481,2.204
12.44986,45.64986,11/28/2016,3.42,10.64,0,83,26,5.9375,7.746
12.44986,45.64986,11/29/2016,-1.12,7.83,0,63,20,3.229166667,7.93
12.44986,45.64986,11/30/2016,-2.35,9.26,0,59,22,4.488888889,7.813
12.44986,45.64986,12/1/2016,-1.79,9.89,0,79,40,4.236111111,6.489
12.44986,45.64986,12/2/2016,-0.93,11.78,0,78,52,4.837962963,3.662
12.44986,45.64986,12/3/2016,1.32,7.88,0,52,41,7.395833333,2.78
12.44986,45.64986,12/4/2016,2.99,7.68,0,53,35,7.731481481,4.115
12.44986,45.64986,12/5/2016,0.58,8.06,0,71,38,5.914351852,4.861
12.44986,45.64986,12/6/2016,-0.51,8.29,0,76,54,4.861111111,6.808
12.44986,45.64986,12/7/2016,-1.61,6.22,0,60,36,7.222222222,6.97
12.44986,45.64986,12/8/2016,-1.95,5.65,0,65,32,4.0625,6.396
12.44986,45.64986,12/9/2016,-2.42,5.64,0,78,49,3.715277778,5.918
12.44986,45.64986,12/10/2016,-2.81,5.6,0,82,49,3.252314815,6.626
12.44986,45.64986,12/11/2016,-2.42,5.12,0,85,67,3.206018519,1.822
12.44986,45.64986,12/12/2016,0.42,8.58,0,78,46,4.108796296,6.766
12.44986,45.64986,12/13/2016,-1.34,5.2,0,67,41,5.150462963,6.704
12.44986,45.64986,12/14/2016,-0.77,5.32,0,87,63,2.881944444,2.559
12.44986,45.64986,12/15/2016,-1.37,5.34,0,84,47,4.756944444,6.503
12.44986,45.64986,12/16/2016,-2.27,5.49,0,70,41,4.988425926,6.508
12.44986,45.64986,12/17/2016,-3.5,4.8,0,60,27,3.472222222,6.61
12.44986,45.64986,12/18/2016,-3.21,3.43,0,65,25,2.777777778,6.418
12.44986,45.64986,12/19/2016,-1.66,6.68,0,71,40,5.902777778,5.574
12.44986,45.64986,12/20/2016,2.86,8.99,0,61,43,7.025462963,3.312
