Site,DateTime,Tmax,Tmin,Precipitation,WindSpeed,RelativeHumidityMax,RelativeHumidityMin,Radiation,Latitude,Longitude
ColliOrientali,2004-10-08,22.82,14.24,0,2.291666667,100,65,9.26,45.64986,12.44986
ColliOrientali,2004-10-09,23.92,14.92,0,2.048611111,100,90,3.29,45.64986,12.44986
ColliOrientali,2004-10-10,20.55,14.39,4.2,4.826388889,100,76,3.544,45.64986,12.44986
ColliOrientali,2004-10-11,15.49,10.39,0,10.10416667,86,46,4.631,45.64986,12.44986
ColliOrientali,2004-10-12,14.97,9.77,0,8.703703704,51,32,7.652,45.64986,12.44986
ColliOrientali,2004-10-13,14.73,6.21,0,6.319444444,64,47,10.542,45.64986,12.44986
ColliOrientali,2004-10-14,14.46,5.76,10.7,6.956018519,83,52,11.188,45.64986,12.44986
ColliOrientali,2004-10-15,14.64,8.85,6,6.076388889,97,79,4.899,45.64986,12.44986
ColliOrientali,2004-10-16,17.79,9.66,9.6,4.675925926,100,73,4.515,45.64986,12.44986
ColliOrientali,2004-10-17,16.14,8.13,3.7,3.784722222,96,57,11.728,45.64986,12.44986
ColliOrientali,2004-10-18,16.18,6.04,0,3.634259259,90,53,8.298,45.64986,12.44986
ColliOrientali,2004-10-19,15.88,9.25,0.5,3.981481481,94,75,2.593,45.64986,12.44986
ColliOrientali,2004-10-20,17.24,11.96,1,1.840277778,100,79,2.993,45.64986,12.44986
ColliOrientali,2004-10-21,18.19,13.27,0,0.787037037,100,98,2.178,45.64986,12.44986
ColliOrientali,2004-10-22,18.74,12.94,2.3,0.972222222,100,100,1.38,45.64986,12.44986
ColliOrientali,2004-10-23,19.25,12.41,0,0.9375,100,90,2.853,45.64986,12.44986
ColliOrientali,2004-10-24,18.78,11.69,0,0.925925926,100,86,3.243,45.64986,12.44986
ColliOrientali,2004-10-25,17.82,12.24,0,0.914351852,100,89,1.621,45.64986,12.44986
ColliOrientali,2004-10-26,19.19,14.05,0,3.506944444,100,90,2.562,45.64986,12.44986
ColliOrientali,2004-10-27,20.46,15.48,0,2.708333333,100,78,3.551,45.64986,12.44986
ColliOrientali,2004-10-28,19.63,12.92,9.4,2.025462963,100,80,4.964,45.64986,12.44986
ColliOrientali,2004-10-29,19.03,13.18,15.2,2.673611111,100,91,0.953,45.64986,12.44986
ColliOrientali,2004-10-30,18.96,11.36,14.5,2.106481481,100,59,7.884,45.64986,12.44986
ColliOrientali,2004-10-31,19.74,11.61,22.7,4.822222222,100,76,0.578,45.64986,12.44986
ColliOrientali,2004-11-01,20.82,13.84,0,4.259259259,98,79,4.274,45.64986,12.44986
ColliOrientali,2004-11-02,22.5,15.58,0,5.509259259,89,40,8.534,45.64986,12.44986
ColliOrientali,2004-11-03,21.3,13.77,0,6.666666667,68,42,8.581,45.64986,12.44986
ColliOrientali,2004-11-04,22.36,12.07,0,7.615740741,70,46,8.031,45.64986,12.44986
ColliOrientali,2004-11-05,19.43,11.06,0,5.914351852,90,55,8.462,45.64986,12.44986
ColliOrientali,2004-11-06,15.97,10.91,4.3,5.150462963,90,54,6.968,45.64986,12.44986
ColliOrientali,2004-11-07,14.58,6.62,0,3.599537037,87,38,7.474,45.64986,12.44986
ColliOrientali,2004-11-08,12.97,3.63,0,2.465277778,79,10,8.638,45.64986,12.44986
ColliOrientali,2004-11-09,12.69,1.91,7.6,3.506944444,75,30,6.277,45.64986,12.44986
ColliOrientali,2004-11-10,8.53,4.14,12.8,9.236111111,86,59,0.401,45.64986,12.44986
ColliOrientali,2004-11-11,12.93,5.5,8.8,6.446759259,74,48,6.516,45.64986,12.44986
ColliOrientali,2004-11-12,16.45,8.24,0,5.335648148,75,47,5.075,45.64986,12.44986
ColliOrientali,2004-11-13,14.06,6.18,0,4.814814815,75,17,3.011,45.64986,12.44986
ColliOrientali,2004-11-14,12.25,6.77,0,3.078703704,45,10,3.321,45.64986,12.44986
ColliOrientali,2004-11-15,12,5.39,0,1.93287037,61,32,2.867,45.64986,12.44986
ColliOrientali,2004-11-16,12.95,0.63,0,4.236111111,53,25,7.202,45.64986,12.44986
ColliOrientali,2004-11-17,13.83,1.59,0,3.49537037,65,19,7.259,45.64986,12.44986
ColliOrientali,2004-11-18,11.76,1.06,0,3.993055556,84,58,6.716,45.64986,12.44986
ColliOrientali,2004-11-19,12.05,3.99,0,3.217592593,97,13,2.716,45.64986,12.44986
ColliOrientali,2004-11-20,11.44,0.19,0,3.912037037,51,19,8.218,45.64986,12.44986
ColliOrientali,2004-11-21,11.26,-1.91,0,3.877314815,42,11,8.09,45.64986,12.44986
ColliOrientali,2004-11-22,7.56,-1.3,0,4.074074074,68,11,6.03,45.64986,12.44986
ColliOrientali,2004-11-23,10.85,-1.05,0,3.726851852,85,53,6.188,45.64986,12.44986
ColliOrientali,2004-11-24,11.56,-0.25,0,5.324074074,77,31,7.281,45.64986,12.44986
ColliOrientali,2004-11-25,9.08,2.99,0,4.479166667,78,15,6.207,45.64986,12.44986
ColliOrientali,2004-11-26,9.62,-1.28,0,3.37962963,92,55,6.166,45.64986,12.44986
ColliOrientali,2004-11-27,10.75,0.91,0,3.831018519,82,55,4.565,45.64986,12.44986
ColliOrientali,2004-11-28,9.99,0,0,3.263888889,80,44,6.01,45.64986,12.44986
ColliOrientali,2004-11-29,9.03,2.97,12.2,4.293981481,94,78,1.268,45.64986,12.44986
ColliOrientali,2004-11-30,10.72,7.01,16,7.755555556,91,78,0.529,45.64986,12.44986
ColliOrientali,2004-12-01,11.16,5.57,5.7,5.613425926,84,64,5.128,45.64986,12.44986
ColliOrientali,2004-12-02,9.79,6.28,3.7,1.574074074,100,87,1.762,45.64986,12.44986
ColliOrientali,2004-12-03,11.4,6.26,1.9,1.736111111,100,78,3.618,45.64986,12.44986
ColliOrientali,2004-12-04,11.48,5.54,5.2,5.752314815,96,58,4.333,45.64986,12.44986
ColliOrientali,2004-12-05,10.48,7.61,9.3,7.75462963,85,50,1.493,45.64986,12.44986
ColliOrientali,2004-12-06,13.44,7.77,0,7.1875,80,57,5.185,45.64986,12.44986
ColliOrientali,2004-12-07,14.01,3.93,0,6.030092593,73,41,6.483,45.64986,12.44986
ColliOrientali,2004-12-08,11.56,2.81,0,7.650462963,72,40,5.719,45.64986,12.44986
ColliOrientali,2004-12-09,12.17,2.11,0,8.969907407,61,32,6.467,45.64986,12.44986
ColliOrientali,2004-12-10,11.06,0.54,0,8.958333333,46,28,6.292,45.64986,12.44986
ColliOrientali,2004-12-11,13.6,0.51,0,6.111111111,48,13,6.486,45.64986,12.44986
ColliOrientali,2004-12-12,12.07,-1.19,0,5.3125,51,16,6.414,45.64986,12.44986
ColliOrientali,2004-12-13,10.8,-0.76,0,6.238425926,60,35,6.308,45.64986,12.44986
ColliOrientali,2004-12-14,11.48,-1.96,0,6.81712963,55,27,6.404,45.64986,12.44986
ColliOrientali,2004-12-15,10.43,-1.65,0,5.763888889,59,23,6.269,45.64986,12.44986
ColliOrientali,2004-12-16,7.46,-0.86,3.3,5.810185185,97,53,1.233,45.64986,12.44986
ColliOrientali,2004-12-17,9.82,3.48,0.8,3.356481481,99,81,1.886,45.64986,12.44986
ColliOrientali,2004-12-18,12.1,3.2,0,3.275462963,99,12,5.372,45.64986,12.44986
ColliOrientali,2004-12-19,6.91,-1.72,0,4.780092593,66,23,4.029,45.64986,12.44986
ColliOrientali,2004-12-20,7.87,1.21,0,3.564814815,50,17,6.7,45.64986,12.44986
ColliOrientali,2004-12-21,7.66,-3.03,0,4.953703704,32,10,6.53,45.64986,12.44986
ColliOrientali,2004-12-22,6.22,-2.32,0,5.05787037,43,13,6.6,45.64986,12.44986
ColliOrientali,2004-12-23,6.52,-3.96,0,3.298611111,53,23,5.296,45.64986,12.44986
ColliOrientali,2004-12-24,5.22,-4.33,0,4.097222222,78,48,1.436,45.64986,12.44986
ColliOrientali,2004-12-25,6.36,0.92,11.8,2.75462963,99,73,1.02,45.64986,12.44986
ColliOrientali,2004-12-26,8.97,4,32,6.631944444,100,88,0.224,45.64986,12.44986
ColliOrientali,2004-12-27,8.88,6.07,3.8,5.277777778,95,84,1.464,45.64986,12.44986
ColliOrientali,2004-12-28,10.78,4.82,2.9,5.625,92,64,4.742,45.64986,12.44986
ColliOrientali,2004-12-29,10.4,3.17,0,1.921296296,82,30,5.703,45.64986,12.44986
ColliOrientali,2004-12-30,8.71,-0.46,0,3.009259259,66,26,6.558,45.64986,12.44986
ColliOrientali,2004-12-31,9.82,-1.3,0,5.122222222,70,19,6.539,45.64986,12.44986
ColliOrientali,2005-01-01,11.65,-0.88,0,4.456018519,54,14,6.46,45.64986,12.44986
ColliOrientali,2005-01-02,8.38,-0.71,0,3.344907407,79,47,5.318,45.64986,12.44986
ColliOrientali,2005-01-03,10.87,-0.45,0,3.877314815,69,32,6.323,45.64986,12.44986
ColliOrientali,2005-01-04,8.72,-1.05,0,4.409722222,82,66,2.192,45.64986,12.44986
ColliOrientali,2005-01-05,9.92,-1.97,0,3.611111111,86,66,4.449,45.64986,12.44986
ColliOrientali,2005-01-06,9.94,-1.77,0,3.37962963,92,74,4.572,45.64986,12.44986
ColliOrientali,2005-01-07,9.01,-1.81,0,3.506944444,97,57,6.198,45.64986,12.44986
ColliOrientali,2005-01-08,5.26,-2.05,0,1.81712963,100,77,1.632,45.64986,12.44986
ColliOrientali,2005-01-09,8.23,1.17,0,1.342592593,100,90,0.658,45.64986,12.44986
ColliOrientali,2005-01-10,9.58,0.37,0,2.071759259,98,71,6.095,45.64986,12.44986
ColliOrientali,2005-01-11,9.29,-2.19,0,3.622685185,93,70,2.051,45.64986,12.44986
ColliOrientali,2005-01-12,8.53,-0.03,0,3.657407407,94,60,6.689,45.64986,12.44986
ColliOrientali,2005-01-13,6.51,-2.12,0,3.101851852,93,57,5.189,45.64986,12.44986
ColliOrientali,2005-01-14,3.95,-2.92,0,3.4375,73,31,6.743,45.64986,12.44986
ColliOrientali,2005-01-15,3.92,-3.89,0,3.715277778,72,45,6.597,45.64986,12.44986
ColliOrientali,2005-01-16,6.81,-4.34,0,4.016203704,65,27,7.274,45.64986,12.44986
ColliOrientali,2005-01-17,6.81,-4.38,0,5.486111111,58,10,7.769,45.64986,12.44986
ColliOrientali,2005-01-18,2.56,-4.13,9.8,3.75,96,39,3.158,45.64986,12.44986
ColliOrientali,2005-01-19,8.44,-0.97,2,4.780092593,98,40,2.875,45.64986,12.44986
ColliOrientali,2005-01-20,9.16,-1.82,0,3.854166667,75,27,7.02,45.64986,12.44986
ColliOrientali,2005-01-21,9.94,-2.03,0,3.75,75,50,6.793,45.64986,12.44986
ColliOrientali,2005-01-22,11.07,-1.11,0,4.872685185,72,11,8.543,45.64986,12.44986
ColliOrientali,2005-01-23,6.24,-2.26,0,4.31712963,76,20,4.149,45.64986,12.44986
ColliOrientali,2005-01-24,5.87,-2.36,0,3.715277778,57,16,4.605,45.64986,12.44986
ColliOrientali,2005-01-25,6.04,-0.99,0,3.229166667,18,10,5.212,45.64986,12.44986
ColliOrientali,2005-01-26,5.23,-1.63,0,3.356481481,35,10,1.878,45.64986,12.44986
ColliOrientali,2005-01-27,5.77,-1.21,0,2.511574074,54,10,8.049,45.64986,12.44986
ColliOrientali,2005-01-28,2.1,-4.05,0,5.671296296,45,19,5.117,45.64986,12.44986
ColliOrientali,2005-01-29,2.98,-4.24,0,5.68287037,40,15,5.99,45.64986,12.44986
ColliOrientali,2005-01-30,5.19,-4.87,0,6.319444444,32,10,9.265,45.64986,12.44986
ColliOrientali,2005-01-31,6.36,-5.61,0,3.488888889,47,10,8.322,45.64986,12.44986
ColliOrientali,2005-02-01,10.39,-3.02,0,4.386574074,59,11,9.59,45.64986,12.44986
ColliOrientali,2005-02-02,10.35,-2.47,0,3.75,45,10,8.139,45.64986,12.44986
ColliOrientali,2005-02-03,11.45,-2.98,0,4.247685185,53,10,9.671,45.64986,12.44986
ColliOrientali,2005-02-04,7.47,0.81,0,3.587962963,63,33,4.478,45.64986,12.44986
ColliOrientali,2005-02-05,6.16,-2.07,0,4.409722222,62,11,10.234,45.64986,12.44986
ColliOrientali,2005-02-06,5.2,-4.49,0,7.395833333,46,11,10.292,45.64986,12.44986
ColliOrientali,2005-02-07,4.32,-3.72,0,8.125,33,10,10.465,45.64986,12.44986
ColliOrientali,2005-02-08,5.48,-4.07,0,6.62037037,37,11,10.332,45.64986,12.44986
ColliOrientali,2005-02-09,9.23,-5.7,0,5.949074074,36,10,10.372,45.64986,12.44986
ColliOrientali,2005-02-10,11.23,-3.66,0,4.00462963,41,10,10.475,45.64986,12.44986
ColliOrientali,2005-02-11,9.36,-1.52,0,3.541666667,47,11,6.108,45.64986,12.44986
ColliOrientali,2005-02-12,8.97,-0.15,0,3.518518519,100,46,2.463,45.64986,12.44986
ColliOrientali,2005-02-13,10.89,1.93,0,2.824074074,100,69,6.852,45.64986,12.44986
ColliOrientali,2005-02-14,11.23,1.03,0,3.113425926,76,11,11.006,45.64986,12.44986
ColliOrientali,2005-02-15,9.24,-1.3,0,2.465277778,49,10,7.369,45.64986,12.44986
ColliOrientali,2005-02-16,8.97,0.79,0,1.967592593,60,11,9.448,45.64986,12.44986
ColliOrientali,2005-02-17,8.12,-1.06,0,1.921296296,50,11,5.866,45.64986,12.44986
ColliOrientali,2005-02-18,9.22,-1.58,0,3.287037037,57,16,10.052,45.64986,12.44986
ColliOrientali,2005-02-19,8.83,-3.73,0,3.611111111,65,22,10.813,45.64986,12.44986
ColliOrientali,2005-02-20,6.91,-1.9,0,7.152777778,63,25,7.04,45.64986,12.44986
ColliOrientali,2005-02-21,3.32,-0.93,4.5,7.696759259,94,39,2.398,45.64986,12.44986
ColliOrientali,2005-02-22,4.17,-0.89,3.1,4.12037037,94,57,9.359,45.64986,12.44986
ColliOrientali,2005-02-23,5.31,-1.24,0,2.662037037,100,44,5.755,45.64986,12.44986
ColliOrientali,2005-02-24,7.7,-2.47,0,3.171296296,82,47,11.04,45.64986,12.44986
ColliOrientali,2005-02-25,7.45,-0.2,0,4.016203704,78,47,5.1,45.64986,12.44986
ColliOrientali,2005-02-26,7.76,-0.87,0,4.571759259,76,32,10.307,45.64986,12.44986
ColliOrientali,2005-02-27,6.46,-1.54,0,2.974537037,60,13,8.48,45.64986,12.44986
ColliOrientali,2005-02-28,2.64,-2.97,0,4.088888889,33,11,13.463,45.64986,12.44986
ColliOrientali,2005-03-01,3.32,-8.05,0,3.298611111,33,11,15.434,45.64986,12.44986
ColliOrientali,2005-03-02,6.09,-7.23,0,6.19212963,32,10,15.426,45.64986,12.44986
ColliOrientali,2005-03-03,4.3,-6.11,0,4.375,100,17,8.295,45.64986,12.44986
ColliOrientali,2005-03-04,6.27,-1.84,0,3.888888889,97,67,9.624,45.64986,12.44986
ColliOrientali,2005-03-05,7.98,-2.77,0,3.599537037,71,27,14.507,45.64986,12.44986
ColliOrientali,2005-03-06,8.33,-2.86,0,3.854166667,78,21,11.765,45.64986,12.44986
ColliOrientali,2005-03-07,8.02,-2.72,0,3.009259259,52,11,14.943,45.64986,12.44986
ColliOrientali,2005-03-08,12.31,-2.29,0,3.333333333,66,12,15.212,45.64986,12.44986
ColliOrientali,2005-03-09,11.23,0.03,0,3.599537037,70,24,13.795,45.64986,12.44986
ColliOrientali,2005-03-10,11.32,-0.45,0,5.740740741,70,23,16.111,45.64986,12.44986
ColliOrientali,2005-03-11,10.05,-0.53,0,2.858796296,94,45,2.48,45.64986,12.44986
ColliOrientali,2005-03-12,13.05,0.03,0,3.043981481,96,75,1.75,45.64986,12.44986
ColliOrientali,2005-03-13,14,1.06,0,4.189814815,90,11,17.592,45.64986,12.44986
ColliOrientali,2005-03-14,13.27,1.84,0,3.425925926,100,31,14.267,45.64986,12.44986
ColliOrientali,2005-03-15,15,2.46,0,3.090277778,92,37,14.716,45.64986,12.44986
ColliOrientali,2005-03-16,15.82,2.66,0,3.472222222,89,39,15.593,45.64986,12.44986
ColliOrientali,2005-03-17,17.08,2.13,0,3.090277778,93,44,14.239,45.64986,12.44986
ColliOrientali,2005-03-18,18.58,4.71,0,3.06712963,87,33,15.622,45.64986,12.44986
ColliOrientali,2005-03-19,17.59,5.65,0,3.599537037,88,45,10.146,45.64986,12.44986
ColliOrientali,2005-03-20,14.89,5.22,0,9.513888889,58,23,16.04,45.64986,12.44986
ColliOrientali,2005-03-21,14.56,7.13,0,5.497685185,52,20,13.057,45.64986,12.44986
ColliOrientali,2005-03-22,13.48,4.59,0,3.784722222,75,29,8.772,45.64986,12.44986
ColliOrientali,2005-03-23,14.36,6.41,0,2.222222222,77,39,5.538,45.64986,12.44986
ColliOrientali,2005-03-24,15.04,5.56,0.8,2.002314815,95,63,9.568,45.64986,12.44986
ColliOrientali,2005-03-25,14.83,9.45,2.9,2.280092593,100,92,1.881,45.64986,12.44986
ColliOrientali,2005-03-26,14.37,8.63,0,1.076388889,100,87,4.026,45.64986,12.44986
ColliOrientali,2005-03-27,16.74,10.04,0,2.013888889,100,68,9.697,45.64986,12.44986
ColliOrientali,2005-03-28,20,8.68,0,2.407407407,100,61,15.782,45.64986,12.44986
ColliOrientali,2005-03-29,18.24,8.4,0,3.564814815,97,56,12.295,45.64986,12.44986
ColliOrientali,2005-03-30,18.81,9.38,0,4.12037037,86,33,15.636,45.64986,12.44986
ColliOrientali,2005-03-31,18.21,9.7,0,5.177777778,66,30,15.095,45.64986,12.44986
ColliOrientali,2005-04-01,16.89,6.94,0,5.543981481,53,10,19.221,45.64986,12.44986
ColliOrientali,2005-04-02,15.41,4.82,0,3.726851852,69,11,21.202,45.64986,12.44986
ColliOrientali,2005-04-03,16.38,3.06,0,2.962962963,66,11,20.505,45.64986,12.44986
ColliOrientali,2005-04-04,16.04,3.07,0,3.136574074,69,13,20.432,45.64986,12.44986
ColliOrientali,2005-04-05,16.24,2.55,0,2.685185185,68,11,16.674,45.64986,12.44986
ColliOrientali,2005-04-06,16.38,3.93,0,3.101851852,89,36,19.717,45.64986,12.44986
ColliOrientali,2005-04-07,15.87,5.25,0,2.453703704,91,15,16.452,45.64986,12.44986
ColliOrientali,2005-04-08,17.63,9.43,17.5,3.946759259,99,49,14.038,45.64986,12.44986
ColliOrientali,2005-04-09,15.69,8.93,3.8,3.263888889,100,78,1.952,45.64986,12.44986
ColliOrientali,2005-04-10,11.9,9.11,10,5.486111111,89,52,3.621,45.64986,12.44986
ColliOrientali,2005-04-11,13.77,7.25,0,7.12962963,95,45,6.026,45.64986,12.44986
ColliOrientali,2005-04-12,15.32,7.93,3.9,3.391203704,86,52,8.414,45.64986,12.44986
ColliOrientali,2005-04-13,18.55,5.56,0,2.581018519,91,51,14.941,45.64986,12.44986
ColliOrientali,2005-04-14,19.44,9.51,0,3.553240741,99,56,20.384,45.64986,12.44986
ColliOrientali,2005-04-15,18.85,8.85,0,2.997685185,100,64,17.106,45.64986,12.44986
ColliOrientali,2005-04-16,15.57,9.1,13.6,2.777777778,100,55,6.339,45.64986,12.44986
ColliOrientali,2005-04-17,16.25,4.74,0,2.8125,100,57,16.798,45.64986,12.44986
ColliOrientali,2005-04-18,17.79,7.41,0,2.488425926,97,63,16.183,45.64986,12.44986
ColliOrientali,2005-04-19,17.45,10.65,6,3.981481481,100,53,10.5,45.64986,12.44986
ColliOrientali,2005-04-20,14.76,9.64,8.5,3.298611111,100,79,6.491,45.64986,12.44986
ColliOrientali,2005-04-21,16.28,8.02,5.1,3.275462963,90,43,14.246,45.64986,12.44986
ColliOrientali,2005-04-22,14.11,5.66,0,3.171296296,86,30,24.488,45.64986,12.44986
ColliOrientali,2005-04-23,14.77,4.96,0,2.280092593,91,56,10.943,45.64986,12.44986
ColliOrientali,2005-04-24,13.98,9.33,17.3,3.032407407,100,71,2.891,45.64986,12.44986
ColliOrientali,2005-04-25,17.93,9.97,13.4,2.546296296,100,77,5.471,45.64986,12.44986
ColliOrientali,2005-04-26,19.4,8.41,0,2.534722222,100,57,19.952,45.64986,12.44986
ColliOrientali,2005-04-27,19.2,9.42,0,3.055555556,97,49,23.052,45.64986,12.44986
ColliOrientali,2005-04-28,21.39,11.34,0,4.050925926,86,34,19.598,45.64986,12.44986
ColliOrientali,2005-04-29,21.5,12.73,0,3.391203704,72,39,14.282,45.64986,12.44986
ColliOrientali,2005-04-30,22.97,10.57,0,3.088888889,83,36,21.101,45.64986,12.44986
ColliOrientali,2005-05-01,23.65,11.59,0,3.368055556,84,37,23.735,45.64986,12.44986
ColliOrientali,2005-05-02,22.98,12.31,0,2.951388889,84,29,24.062,45.64986,12.44986
ColliOrientali,2005-05-03,24.63,12.88,0,3.69212963,89,49,18.042,45.64986,12.44986
ColliOrientali,2005-05-04,22.93,13.04,9.8,2.592592593,99,38,23.711,45.64986,12.44986
ColliOrientali,2005-05-05,18.13,11.52,3.5,2.916666667,98,71,6.669,45.64986,12.44986
ColliOrientali,2005-05-06,22.88,10.5,0,3.368055556,97,38,20.832,45.64986,12.44986
ColliOrientali,2005-05-07,20.71,10.49,0,3.703703704,96,44,21.147,45.64986,12.44986
ColliOrientali,2005-05-08,21.39,10,0,4.884259259,90,12,24.086,45.64986,12.44986
ColliOrientali,2005-05-09,14.9,10.34,2.3,5.949074074,68,30,18.486,45.64986,12.44986
ColliOrientali,2005-05-10,16.78,8.75,0,5.023148148,82,39,11.034,45.64986,12.44986
ColliOrientali,2005-05-11,18.72,10.41,0,3.287037037,76,26,19.596,45.64986,12.44986
ColliOrientali,2005-05-12,20.53,10.2,0,4.606481481,68,12,27.643,45.64986,12.44986
ColliOrientali,2005-05-13,21.52,10.17,0,4.398148148,53,15,23.99,45.64986,12.44986
ColliOrientali,2005-05-14,19.7,11.81,3,3.310185185,100,32,10.524,45.64986,12.44986
ColliOrientali,2005-05-15,20.4,10.78,0,2.037037037,100,63,17.579,45.64986,12.44986
ColliOrientali,2005-05-16,20.93,11.96,0,2.986111111,98,56,20.062,45.64986,12.44986
ColliOrientali,2005-05-17,21.67,12.86,16.4,2.8125,100,53,17.306,45.64986,12.44986
ColliOrientali,2005-05-18,20.56,12.69,5.4,2.858796296,100,51,14.606,45.64986,12.44986
ColliOrientali,2005-05-19,21.61,13.46,0,2.071759259,89,36,20.138,45.64986,12.44986
ColliOrientali,2005-05-20,22.07,12.52,0,3.449074074,82,38,25.91,45.64986,12.44986
ColliOrientali,2005-05-21,23.91,12.78,0,2.824074074,93,41,26.773,45.64986,12.44986
ColliOrientali,2005-05-22,24.51,14.75,0,3.333333333,93,33,24.108,45.64986,12.44986
ColliOrientali,2005-05-23,22.46,14.63,1.3,3.263888889,88,36,15.439,45.64986,12.44986
ColliOrientali,2005-05-24,25.76,12.76,0,3.009259259,80,24,26.688,45.64986,12.44986
ColliOrientali,2005-05-25,25.69,14.83,0,2.685185185,67,31,27.815,45.64986,12.44986
ColliOrientali,2005-05-26,27.91,15.57,0,3.171296296,69,23,28.065,45.64986,12.44986
ColliOrientali,2005-05-27,28.32,17.11,0,4.189814815,65,23,27.854,45.64986,12.44986
ColliOrientali,2005-05-28,31.05,16.42,0,3.865740741,63,18,27.315,45.64986,12.44986
ColliOrientali,2005-05-29,31.84,18.71,0,3.784722222,70,21,27.264,45.64986,12.44986
ColliOrientali,2005-05-30,29.9,17.78,0,3.622685185,75,21,27.099,45.64986,12.44986
ColliOrientali,2005-05-31,26.32,20.21,0,5.533333333,88,51,9.138,45.64986,12.44986
ColliOrientali,2005-06-01,25.59,17.38,0,3.75,54,24,25.138,45.64986,12.44986
ColliOrientali,2005-06-02,25.63,18.13,0,3.356481481,67,20,25.142,45.64986,12.44986
ColliOrientali,2005-06-03,27.34,14.7,0,3.553240741,68,14,27.468,45.64986,12.44986
ColliOrientali,2005-06-04,25.51,16.03,0,3.020833333,99,18,21.168,45.64986,12.44986
ColliOrientali,2005-06-05,23.71,17.11,0,6.145833333,93,40,19.598,45.64986,12.44986
ColliOrientali,2005-06-06,24.74,15.03,0,4.62962963,76,24,19.348,45.64986,12.44986
ColliOrientali,2005-06-07,24.14,13.57,0,4.270833333,77,12,17.389,45.64986,12.44986
ColliOrientali,2005-06-08,22.08,11.2,0,3.333333333,66,11,27.738,45.64986,12.44986
ColliOrientali,2005-06-09,20.66,12.12,0,2.361111111,48,13,21.781,45.64986,12.44986
ColliOrientali,2005-06-10,22.66,10.52,0,2.8125,60,11,25.355,45.64986,12.44986
ColliOrientali,2005-06-11,24.48,15.32,0,4.085648148,97,50,11.141,45.64986,12.44986
ColliOrientali,2005-06-12,23.05,13.4,0,4.641203704,94,66,4.771,45.64986,12.44986
ColliOrientali,2005-06-13,23.48,14.72,0,3.773148148,99,61,11.678,45.64986,12.44986
ColliOrientali,2005-06-14,21.24,14.9,3.5,3.715277778,99,35,11.371,45.64986,12.44986
ColliOrientali,2005-06-15,25.32,15.34,0,2.858796296,100,49,25.609,45.64986,12.44986
ColliOrientali,2005-06-16,29.74,16.14,0,3.391203704,89,34,21.358,45.64986,12.44986
ColliOrientali,2005-06-17,31.41,17.82,0,4.074074074,79,18,26.032,45.64986,12.44986
ColliOrientali,2005-06-18,30.43,18.96,0,3.483796296,72,28,23.233,45.64986,12.44986
ColliOrientali,2005-06-19,27.81,20.33,0,3.680555556,68,29,27.978,45.64986,12.44986
ColliOrientali,2005-06-20,28.43,18.77,0,3.032407407,69,32,27.512,45.64986,12.44986
ColliOrientali,2005-06-21,29.4,19.62,0,3.368055556,81,32,27.067,45.64986,12.44986
ColliOrientali,2005-06-22,30.82,18.78,0,3.483796296,83,33,24.779,45.64986,12.44986
ColliOrientali,2005-06-23,30.73,20.35,0,3.217592593,80,26,26.524,45.64986,12.44986
ColliOrientali,2005-06-24,30.34,21.81,0,3.761574074,83,29,22.788,45.64986,12.44986
ColliOrientali,2005-06-25,31.11,21.11,0,3.321759259,97,35,25.383,45.64986,12.44986
ColliOrientali,2005-06-26,30.76,20.18,0,4.571759259,96,38,24.634,45.64986,12.44986
ColliOrientali,2005-06-27,31.97,20.94,0,4.270833333,87,30,26.668,45.64986,12.44986
ColliOrientali,2005-06-28,32.65,21.64,0,4.224537037,78,35,23.819,45.64986,12.44986
ColliOrientali,2005-06-29,31.77,21.64,28.5,4.293981481,100,41,13.805,45.64986,12.44986
ColliOrientali,2005-06-30,30.09,17.74,13.7,2.677777778,97,39,27.489,45.64986,12.44986
ColliOrientali,2005-07-01,26.99,17.87,12.6,3.668981481,100,55,7.276,45.64986,12.44986
ColliOrientali,2005-07-02,29.11,16.14,0,3.75,79,20,25.544,45.64986,12.44986
